,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),axial_Loc,instance_id,ud_group
3901,367241000,ATLANTIS,Research/Survey Vessel,2,294,290,2019-06-15 15:51:41,83.27,2019,"(45.81687, -129.7511)",45.81687,-129.7511,0.23,"(45.8168, -129.754)",AB_20190615154951_20190615155951,Research
3902,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,49,154,151,2019-08-05 06:23:48,71.5,2019,"(45.82949, -129.7729)",45.82949,-129.7729,2.04,"(45.8168, -129.754)",AB_20190615155951_20190615160951,Research
3903,367241000,ATLANTIS,Research/Survey Vessel,2,267,289,2019-06-15 16:10:39,83.27,2019,"(45.81686, -129.7512)",45.81686,-129.7512,0.22,"(45.8168, -129.754)",AB_20190615160951_20190615161951,Research
3904,367241000,ATLANTIS,Research/Survey Vessel,2,286,290,2019-06-15 16:13:39,83.27,2019,"(45.81687, -129.7512)",45.81687,-129.7512,0.22,"(45.8168, -129.754)",AB_20190615160951_20190615161951,Research
3905,367241000,ATLANTIS,Research/Survey Vessel,3,281,290,2019-06-15 16:17:00,83.27,2019,"(45.81686, -129.7513)",45.81686,-129.7513,0.21,"(45.8168, -129.754)",AB_20190615160951_20190615161951,Research
3906,367241000,ATLANTIS,Research/Survey Vessel,2,265,289,2019-06-15 16:20:30,83.27,2019,"(45.81686, -129.7513)",45.81686,-129.7513,0.21,"(45.8168, -129.754)",AB_20190615161951_20190615162951,Research
3907,367241000,ATLANTIS,Research/Survey Vessel,2,260,290,2019-06-15 16:20:51,83.27,2019,"(45.81686, -129.7513)",45.81686,-129.7513,0.21,"(45.8168, -129.754)",AB_20190615161951_20190615162951,Research
3908,367241000,ATLANTIS,Research/Survey Vessel,2,306,289,2019-06-15 16:26:11,83.27,2019,"(45.81686, -129.7513)",45.81686,-129.7513,0.21,"(45.8168, -129.754)",AB_20190615161951_20190615162951,Research
3909,367241000,ATLANTIS,Research/Survey Vessel,2,287,290,2019-06-15 16:29:10,83.27,2019,"(45.81687, -129.7513)",45.81687,-129.7513,0.21,"(45.8168, -129.754)",AB_20190615161951_20190615162951,Research
3910,367241000,ATLANTIS,Research/Survey Vessel,3,253,290,2019-06-15 16:31:31,83.27,2019,"(45.81686, -129.7513)",45.81686,-129.7513,0.21,"(45.8168, -129.754)",AB_20190615162951_20190615163951,Research
3911,367241000,ATLANTIS,Research/Survey Vessel,2,284,290,2019-06-15 16:38:52,83.27,2019,"(45.81687, -129.7513)",45.81687,-129.7513,0.21,"(45.8168, -129.754)",AB_20190615162951_20190615163951,Research
3912,367241000,ATLANTIS,Research/Survey Vessel,1,319,290,2019-06-15 16:41:12,83.27,2019,"(45.81687, -129.7512)",45.81687,-129.7512,0.22,"(45.8168, -129.754)",AB_20190615163951_20190615164951,Research
3913,367241000,ATLANTIS,Research/Survey Vessel,3,271,290,2019-06-15 16:46:51,83.27,2019,"(45.81687, -129.7513)",45.81687,-129.7513,0.21,"(45.8168, -129.754)",AB_20190615163951_20190615164951,Research
3914,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,47,154,153,2019-08-05 06:34:51,71.5,2019,"(45.8162, -129.7641)",45.8162,-129.7641,0.79,"(45.8168, -129.754)",AB_20190615164951_20190615165951,Research
3915,367241000,ATLANTIS,Research/Survey Vessel,4,279,276,2019-06-15 17:06:41,83.27,2019,"(45.81697, -129.7519)",45.81697,-129.7519,0.16,"(45.8168, -129.754)",AB_20190615165951_20190615170951,Research
3916,367241000,ATLANTIS,Research/Survey Vessel,4,284,276,2019-06-15 17:12:51,83.27,2019,"(45.81711, -129.7526)",45.81711,-129.7526,0.11,"(45.8168, -129.754)",AB_20190615170951_20190615171951,Research
3917,367241000,ATLANTIS,Research/Survey Vessel,4,341,275,2019-06-15 17:25:51,83.27,2019,"(45.81731, -129.7531)",45.81731,-129.7531,0.09,"(45.8168, -129.754)",AB_20190615171951_20190615172951,Research
3918,367241000,ATLANTIS,Research/Survey Vessel,4,248,275,2019-06-15 17:35:11,83.27,2019,"(45.81758, -129.7533)",45.81758,-129.7533,0.1,"(45.8168, -129.754)",AB_20190615172951_20190615173951,Research
3919,367241000,ATLANTIS,Research/Survey Vessel,2,255,276,2019-06-15 17:49:20,83.27,2019,"(45.81761, -129.7533)",45.81761,-129.7533,0.11,"(45.8168, -129.754)",AB_20190615173951_20190615174951,Research
3920,367241000,ATLANTIS,Research/Survey Vessel,2,232,275,2019-06-15 17:55:11,83.27,2019,"(45.81737, -129.7535)",45.81737,-129.7535,0.07,"(45.8168, -129.754)",AB_20190615174951_20190615175951,Research
3921,367241000,ATLANTIS,Research/Survey Vessel,1,267,275,2019-06-15 18:05:40,83.27,2019,"(45.81712, -129.7536)",45.81712,-129.7536,0.05,"(45.8168, -129.754)",AB_20190615175951_20190615180951,Research
3922,367241000,ATLANTIS,Research/Survey Vessel,2,221,276,2019-06-15 18:12:39,83.27,2019,"(45.81713, -129.7536)",45.81713,-129.7536,0.05,"(45.8168, -129.754)",AB_20190615180951_20190615181951,Research
3923,367241000,ATLANTIS,Research/Survey Vessel,3,112,276,2019-06-15 18:25:29,83.27,2019,"(45.81713, -129.7535)",45.81713,-129.7535,0.05,"(45.8168, -129.754)",AB_20190615181951_20190615182951,Research
3924,367241000,ATLANTIS,Research/Survey Vessel,4,25,276,2019-06-15 18:37:11,83.27,2019,"(45.8172, -129.7534)",45.8172,-129.7534,0.06,"(45.8168, -129.754)",AB_20190615182951_20190615183951,Research
3925,367241000,ATLANTIS,Research/Survey Vessel,1,193,275,2019-06-15 18:40:40,83.27,2019,"(45.81723, -129.7534)",45.81723,-129.7534,0.07,"(45.8168, -129.754)",AB_20190615183951_20190615184951,Research
3926,367241000,ATLANTIS,Research/Survey Vessel,2,270,275,2019-06-15 18:45:49,83.27,2019,"(45.81721, -129.7539)",45.81721,-129.7539,0.05,"(45.8168, -129.754)",AB_20190615183951_20190615184951,Research
3927,367241000,ATLANTIS,Research/Survey Vessel,2,264,275,2019-06-15 18:48:11,83.27,2019,"(45.81721, -129.7539)",45.81721,-129.7539,0.05,"(45.8168, -129.754)",AB_20190615183951_20190615184951,Research
3928,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,152,240,2020-08-05 16:27:09,83.26,2020,"(45.82648, -129.7546)",45.82648,-129.7546,1.08,"(45.8168, -129.754)",AB_20190615184951_20190615185951,Research
3929,367241000,ATLANTIS,Research/Survey Vessel,2,271,275,2019-06-15 19:03:50,83.27,2019,"(45.81723, -129.7544)",45.81723,-129.7544,0.06,"(45.8168, -129.754)",AB_20190615185951_20190615190951,Research
3930,367241000,ATLANTIS,Research/Survey Vessel,2,270,276,2019-06-15 19:07:12,83.27,2019,"(45.81722, -129.7544)",45.81722,-129.7544,0.06,"(45.8168, -129.754)",AB_20190615185951_20190615190951,Research
3931,367241000,ATLANTIS,Research/Survey Vessel,2,259,276,2019-06-15 19:09:12,83.27,2019,"(45.81723, -129.7544)",45.81723,-129.7544,0.06,"(45.8168, -129.754)",AB_20190615185951_20190615190951,Research
3932,367241000,ATLANTIS,Research/Survey Vessel,3,268,275,2019-06-15 19:12:21,83.27,2019,"(45.81723, -129.7544)",45.81723,-129.7544,0.06,"(45.8168, -129.754)",AB_20190615190951_20190615191951,Research
3933,367241000,ATLANTIS,Research/Survey Vessel,2,242,276,2019-06-15 19:18:12,83.27,2019,"(45.81723, -129.7545)",45.81723,-129.7545,0.06,"(45.8168, -129.754)",AB_20190615190951_20190615191951,Research
3934,367241000,ATLANTIS,Research/Survey Vessel,2,271,275,2019-06-15 19:25:51,83.27,2019,"(45.81722, -129.7546)",45.81722,-129.7546,0.07,"(45.8168, -129.754)",AB_20190615191951_20190615192951,Research
3935,367241000,ATLANTIS,Research/Survey Vessel,3,276,276,2019-06-15 19:29:09,83.27,2019,"(45.81723, -129.7546)",45.81723,-129.7546,0.07,"(45.8168, -129.754)",AB_20190615191951_20190615192951,Research
3936,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,46,155,154,2019-08-05 20:44:40,71.5,2019,"(45.80398, -129.7532)",45.80398,-129.7532,1.43,"(45.8168, -129.754)",AB_20190615192951_20190615193951,Research
3937,367241000,ATLANTIS,Research/Survey Vessel,3,268,275,2019-06-15 19:48:21,83.27,2019,"(45.8174, -129.7546)",45.8174,-129.7546,0.08,"(45.8168, -129.754)",AB_20190615193951_20190615194951,Research
3938,367241000,ATLANTIS,Research/Survey Vessel,3,299,275,2019-06-15 19:48:50,83.27,2019,"(45.81741, -129.7546)",45.81741,-129.7546,0.08,"(45.8168, -129.754)",AB_20190615193951_20190615194951,Research
3939,367241000,ATLANTIS,Research/Survey Vessel,3,321,275,2019-06-15 19:51:01,83.27,2019,"(45.81748, -129.7546)",45.81748,-129.7546,0.09,"(45.8168, -129.754)",AB_20190615194951_20190615195951,Research
3940,367241000,ATLANTIS,Research/Survey Vessel,2,303,275,2019-06-15 19:54:50,83.27,2019,"(45.81756, -129.7546)",45.81756,-129.7546,0.1,"(45.8168, -129.754)",AB_20190615194951_20190615195951,Research
3941,367241000,ATLANTIS,Research/Survey Vessel,2,249,276,2019-06-15 19:58:48,83.27,2019,"(45.81755, -129.7546)",45.81755,-129.7546,0.1,"(45.8168, -129.754)",AB_20190615194951_20190615195951,Research
3942,367059880,MARCUS G.LANGSETH,Research/Survey Vessel,45,154,157,2019-08-05 20:51:57,71.5,2019,"(45.79599, -129.7478)",45.79599,-129.7478,2.36,"(45.8168, -129.754)",AB_20190615195951_20190615200951,Research
3943,367241000,ATLANTIS,Research/Survey Vessel,2,248,276,2019-06-15 20:10:49,83.27,2019,"(45.81755, -129.7546)",45.81755,-129.7546,0.1,"(45.8168, -129.754)",AB_20190615200951_20190615201951,Research
3944,367241000,ATLANTIS,Research/Survey Vessel,2,284,276,2019-06-15 20:24:30,83.27,2019,"(45.8175, -129.7546)",45.8175,-129.7546,0.09,"(45.8168, -129.754)",AB_20190615201951_20190615202951,Research
3945,367241000,ATLANTIS,Research/Survey Vessel,4,265,275,2019-06-15 20:27:30,83.27,2019,"(45.81752, -129.7546)",45.81752,-129.7546,0.09,"(45.8168, -129.754)",AB_20190615201951_20190615202951,Research
3946,367241000,ATLANTIS,Research/Survey Vessel,2,268,276,2019-06-15 20:37:11,83.27,2019,"(45.81753, -129.7545)",45.81753,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615202951_20190615203951,Research
3947,367241000,ATLANTIS,Research/Survey Vessel,2,272,276,2019-06-15 20:46:09,83.27,2019,"(45.81749, -129.7545)",45.81749,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615203951_20190615204951,Research
3948,367241000,ATLANTIS,Research/Survey Vessel,2,277,276,2019-06-15 20:49:09,83.27,2019,"(45.81751, -129.7545)",45.81751,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615203951_20190615204951,Research
3949,367241000,ATLANTIS,Research/Survey Vessel,1,261,276,2019-06-15 20:52:10,83.27,2019,"(45.81749, -129.7545)",45.81749,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615204951_20190615205951,Research
3950,367241000,ATLANTIS,Research/Survey Vessel,2,278,276,2019-06-15 20:54:50,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615204951_20190615205951,Research
3951,367241000,ATLANTIS,Research/Survey Vessel,2,278,275,2019-06-15 21:05:00,83.27,2019,"(45.81751, -129.7545)",45.81751,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615205951_20190615210951,Research
3952,367241000,ATLANTIS,Research/Survey Vessel,2,223,275,2019-06-15 21:07:00,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615205951_20190615210951,Research
3953,367241000,ATLANTIS,Research/Survey Vessel,2,232,276,2019-06-15 21:09:09,83.27,2019,"(45.81749, -129.7545)",45.81749,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615205951_20190615210951,Research
3954,367241000,ATLANTIS,Research/Survey Vessel,2,214,276,2019-06-15 21:11:09,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615210951_20190615211951,Research
3955,367241000,ATLANTIS,Research/Survey Vessel,2,286,275,2019-06-15 21:13:30,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615210951_20190615211951,Research
3956,367241000,ATLANTIS,Research/Survey Vessel,3,269,276,2019-06-15 21:18:42,83.27,2019,"(45.81753, -129.7545)",45.81753,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615210951_20190615211951,Research
3957,367241000,ATLANTIS,Research/Survey Vessel,2,227,276,2019-06-15 21:22:09,83.27,2019,"(45.81752, -129.7545)",45.81752,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615211951_20190615212951,Research
3958,367241000,ATLANTIS,Research/Survey Vessel,2,243,275,2019-06-15 21:30:51,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615212951_20190615213951,Research
3959,367241000,ATLANTIS,Research/Survey Vessel,2,273,275,2019-06-15 21:35:51,83.27,2019,"(45.81751, -129.7545)",45.81751,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615212951_20190615213951,Research
3960,367241000,ATLANTIS,Research/Survey Vessel,1,268,276,2019-06-15 21:42:11,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615213951_20190615214951,Research
3961,367241000,ATLANTIS,Research/Survey Vessel,1,250,275,2019-06-15 21:44:41,83.27,2019,"(45.81749, -129.7545)",45.81749,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615213951_20190615214951,Research
3962,367241000,ATLANTIS,Research/Survey Vessel,2,254,275,2019-06-15 21:48:41,83.27,2019,"(45.81749, -129.7545)",45.81749,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615213951_20190615214951,Research
3963,367241000,ATLANTIS,Research/Survey Vessel,2,221,275,2019-06-15 21:54:30,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615214951_20190615215951,Research
3964,367241000,ATLANTIS,Research/Survey Vessel,3,271,275,2019-06-15 22:01:10,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615215951_20190615220951,Research
3965,367241000,ATLANTIS,Research/Survey Vessel,2,233,276,2019-06-15 22:03:10,83.27,2019,"(45.81751, -129.7545)",45.81751,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615215951_20190615220951,Research
3966,367241000,ATLANTIS,Research/Survey Vessel,3,255,276,2019-06-15 22:05:50,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615215951_20190615220951,Research
3967,367241000,ATLANTIS,Research/Survey Vessel,2,264,276,2019-06-15 22:19:10,83.27,2019,"(45.8175, -129.7545)",45.8175,-129.7545,0.09,"(45.8168, -129.754)",AB_20190615220951_20190615221951,Research
3968,367241000,ATLANTIS,Research/Survey Vessel,3,104,276,2019-06-15 22:22:11,83.27,2019,"(45.81749, -129.7544)",45.81749,-129.7544,0.08,"(45.8168, -129.754)",AB_20190615221951_20190615222951,Research
3969,367241000,ATLANTIS,Research/Survey Vessel,3,115,276,2019-06-15 22:25:54,83.27,2019,"(45.81741, -129.7541)",45.81741,-129.7541,0.07,"(45.8168, -129.754)",AB_20190615221951_20190615222951,Research
3970,367241000,ATLANTIS,Research/Survey Vessel,2,121,276,2019-06-15 22:28:42,83.27,2019,"(45.81738, -129.754)",45.81738,-129.754,0.06,"(45.8168, -129.754)",AB_20190615221951_20190615222951,Research
3971,367241000,ATLANTIS,Research/Survey Vessel,2,263,275,2019-06-15 22:34:50,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615222951_20190615223951,Research
3972,367241000,ATLANTIS,Research/Survey Vessel,2,291,276,2019-06-15 22:37:07,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615222951_20190615223951,Research
3973,367241000,ATLANTIS,Research/Survey Vessel,3,282,275,2019-06-15 22:39:51,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615222951_20190615223951,Research
3974,367241000,ATLANTIS,Research/Survey Vessel,3,282,275,2019-06-15 22:39:51,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615223951_20190615224951,Research
3975,367241000,ATLANTIS,Research/Survey Vessel,3,268,276,2019-06-15 22:43:56,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615223951_20190615224951,Research
3976,367241000,ATLANTIS,Research/Survey Vessel,2,255,276,2019-06-15 22:57:21,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615224951_20190615225951,Research
3977,367241000,ATLANTIS,Research/Survey Vessel,2,285,276,2019-06-15 22:59:09,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615224951_20190615225951,Research
3978,367241000,ATLANTIS,Research/Survey Vessel,2,280,276,2019-06-15 23:03:31,83.27,2019,"(45.8174, -129.754)",45.8174,-129.754,0.07,"(45.8168, -129.754)",AB_20190615225951_20190615230951,Research
3979,367241000,ATLANTIS,Research/Survey Vessel,2,272,276,2019-06-15 23:06:09,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615225951_20190615230951,Research
3980,367241000,ATLANTIS,Research/Survey Vessel,1,284,276,2019-06-15 23:08:32,83.27,2019,"(45.8174, -129.754)",45.8174,-129.754,0.07,"(45.8168, -129.754)",AB_20190615225951_20190615230951,Research
3981,367241000,ATLANTIS,Research/Survey Vessel,2,279,276,2019-06-15 23:11:20,83.27,2019,"(45.8174, -129.754)",45.8174,-129.754,0.07,"(45.8168, -129.754)",AB_20190615230951_20190615231951,Research
3982,367241000,ATLANTIS,Research/Survey Vessel,3,270,276,2019-06-15 23:13:02,83.27,2019,"(45.8174, -129.754)",45.8174,-129.754,0.07,"(45.8168, -129.754)",AB_20190615230951_20190615231951,Research
3983,367241000,ATLANTIS,Research/Survey Vessel,2,301,276,2019-06-15 23:17:21,83.27,2019,"(45.8174, -129.7541)",45.8174,-129.7541,0.07,"(45.8168, -129.754)",AB_20190615230951_20190615231951,Research
3984,367241000,ATLANTIS,Research/Survey Vessel,2,279,275,2019-06-15 23:19:21,83.27,2019,"(45.8174, -129.7541)",45.8174,-129.7541,0.07,"(45.8168, -129.754)",AB_20190615230951_20190615231951,Research
3985,367241000,ATLANTIS,Research/Survey Vessel,2,272,275,2019-06-15 23:22:41,83.27,2019,"(45.8174, -129.754)",45.8174,-129.754,0.07,"(45.8168, -129.754)",AB_20190615231951_20190615232951,Research
3986,367241000,ATLANTIS,Research/Survey Vessel,3,283,276,2019-06-15 23:29:30,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615231951_20190615232951,Research
3987,367241000,ATLANTIS,Research/Survey Vessel,3,292,275,2019-06-15 23:31:40,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615232951_20190615233951,Research
3988,367241000,ATLANTIS,Research/Survey Vessel,2,301,276,2019-06-15 23:32:10,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615232951_20190615233951,Research
3989,367241000,ATLANTIS,Research/Survey Vessel,2,283,276,2019-06-15 23:34:30,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615232951_20190615233951,Research
3990,367241000,ATLANTIS,Research/Survey Vessel,2,293,275,2019-06-15 23:47:42,83.27,2019,"(45.8174, -129.754)",45.8174,-129.754,0.07,"(45.8168, -129.754)",AB_20190615233951_20190615234951,Research
3991,367241000,ATLANTIS,Research/Survey Vessel,3,275,278,2019-06-15 23:56:39,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615234951_20190615235951,Research
3992,367241000,ATLANTIS,Research/Survey Vessel,2,248,276,2019-06-15 23:59:29,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615234951_20190615235951,Research
3993,367241000,ATLANTIS,Research/Survey Vessel,3,207,277,2019-06-16 00:05:30,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190615235951_20190616000951,Research
3994,367241000,ATLANTIS,Research/Survey Vessel,2,319,275,2019-06-16 00:08:10,83.27,2019,"(45.8174, -129.754)",45.8174,-129.754,0.07,"(45.8168, -129.754)",AB_20190615235951_20190616000951,Research
3995,367241000,ATLANTIS,Research/Survey Vessel,2,270,276,2019-06-16 00:18:11,83.27,2019,"(45.81739, -129.7541)",45.81739,-129.7541,0.07,"(45.8168, -129.754)",AB_20190616000951_20190616001951,Research
3996,367241000,ATLANTIS,Research/Survey Vessel,2,250,277,2019-06-16 00:19:51,83.27,2019,"(45.81738, -129.7541)",45.81738,-129.7541,0.06,"(45.8168, -129.754)",AB_20190616000951_20190616001951,Research
3997,367241000,ATLANTIS,Research/Survey Vessel,2,250,277,2019-06-16 00:19:51,83.27,2019,"(45.81738, -129.7541)",45.81738,-129.7541,0.06,"(45.8168, -129.754)",AB_20190616001951_20190616002951,Research
3998,367241000,ATLANTIS,Research/Survey Vessel,1,257,277,2019-06-16 00:20:11,83.27,2019,"(45.81739, -129.7541)",45.81739,-129.7541,0.07,"(45.8168, -129.754)",AB_20190616001951_20190616002951,Research
3999,367241000,ATLANTIS,Research/Survey Vessel,2,302,277,2019-06-16 00:22:11,83.27,2019,"(45.81739, -129.7541)",45.81739,-129.7541,0.07,"(45.8168, -129.754)",AB_20190616001951_20190616002951,Research
4000,367241000,ATLANTIS,Research/Survey Vessel,1,283,276,2019-06-16 00:24:11,83.27,2019,"(45.8174, -129.754)",45.8174,-129.754,0.07,"(45.8168, -129.754)",AB_20190616001951_20190616002951,Research
4001,367241000,ATLANTIS,Research/Survey Vessel,3,263,277,2019-06-16 00:26:11,83.27,2019,"(45.81739, -129.754)",45.81739,-129.754,0.07,"(45.8168, -129.754)",AB_20190616001951_20190616002951,Research
