,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),central_caldera_Loc,instance_id,ud_group
9952,367800100,ROGER REVELLE,Research/Survey Vessel,5,14,232,2018-07-07 01:43:47,83.26,2018,"(45.9341, -130.0141)",45.9341,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9953,367800100,ROGER REVELLE,Research/Survey Vessel,4,37,232,2018-07-07 01:43:58,83.26,2018,"(45.93408, -130.0141)",45.93408,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9954,367800100,ROGER REVELLE,Research/Survey Vessel,3,52,232,2018-07-07 01:44:07,83.26,2018,"(45.93408, -130.0141)",45.93408,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9955,367800100,ROGER REVELLE,Research/Survey Vessel,4,123,234,2018-07-07 01:44:27,83.26,2018,"(45.93405, -130.0141)",45.93405,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9956,367800100,ROGER REVELLE,Research/Survey Vessel,3,176,234,2018-07-07 01:44:56,83.26,2018,"(45.93402, -130.0141)",45.93402,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9957,367800100,ROGER REVELLE,Research/Survey Vessel,4,187,235,2018-07-07 01:45:07,83.26,2018,"(45.93402, -130.0141)",45.93402,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9958,367800100,ROGER REVELLE,Research/Survey Vessel,4,187,235,2018-07-07 01:45:09,83.26,2018,"(45.93402, -130.0141)",45.93402,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9959,367800100,ROGER REVELLE,Research/Survey Vessel,3,198,236,2018-07-07 01:45:17,83.26,2018,"(45.93402, -130.0141)",45.93402,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9960,367800100,ROGER REVELLE,Research/Survey Vessel,3,288,241,2018-07-07 01:47:59,83.26,2018,"(45.93402, -130.0141)",45.93402,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707013848_20180707014848,Research
9961,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,345,249,2020-09-16 15:29:33,83.26,2020,"(45.97295, -130.0206)",45.97295,-130.0206,2.2,"(45.9549, -130.0089)",CC_20180707014848_20180707015848,Research
9962,367800100,ROGER REVELLE,Research/Survey Vessel,3,18,245,2018-07-07 02:04:35,83.26,2018,"(45.93406, -130.0141)",45.93406,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707015848_20180707020848,Research
9963,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,55,118,127,2020-09-16 15:36:37,83.26,2020,"(45.97128, -130.0175)",45.97128,-130.0175,1.94,"(45.9549, -130.0089)",CC_20180707020848_20180707021848,Research
9964,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,43,142,156,2020-09-16 15:39:33,83.26,2020,"(45.96885, -130.0134)",45.96885,-130.0134,1.59,"(45.9549, -130.0089)",CC_20180707021848_20180707022848,Research
9965,367800100,ROGER REVELLE,Research/Survey Vessel,3,105,244,2018-07-07 02:32:23,83.26,2018,"(45.93405, -130.0141)",45.93405,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707022848_20180707023848,Research
9966,367800100,ROGER REVELLE,Research/Survey Vessel,3,218,241,2018-07-07 02:40:05,83.26,2018,"(45.93401, -130.0141)",45.93401,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707023848_20180707024848,Research
9967,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,24,4,320,2020-09-16 15:47:11,83.26,2020,"(45.96881, -130.0068)",45.96881,-130.0068,1.55,"(45.9549, -130.0089)",CC_20180707024848_20180707025848,Research
9968,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,12,72,246,2020-09-16 15:49:23,83.26,2020,"(45.96902, -130.0072)",45.96902,-130.0072,1.57,"(45.9549, -130.0089)",CC_20180707025848_20180707030848,Research
9969,367800100,ROGER REVELLE,Research/Survey Vessel,4,235,243,2018-07-07 03:13:13,83.26,2018,"(45.9341, -130.0141)",45.9341,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707030848_20180707031848,Research
9970,367800100,ROGER REVELLE,Research/Survey Vessel,4,277,245,2018-07-07 03:17:10,83.26,2018,"(45.93405, -130.0141)",45.93405,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707030848_20180707031848,Research
9971,367800100,ROGER REVELLE,Research/Survey Vessel,4,235,245,2018-07-07 03:28:06,83.26,2018,"(45.93402, -130.0141)",45.93402,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707031848_20180707032848,Research
9972,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,4,40,171,2020-09-16 16:04:18,83.26,2020,"(45.9703, -130.0019)",45.9703,-130.0019,1.8,"(45.9549, -130.0089)",CC_20180707032848_20180707033848,Research
9973,367800100,ROGER REVELLE,Research/Survey Vessel,4,73,246,2018-07-07 03:41:42,83.26,2018,"(45.93402, -130.0141)",45.93402,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707033848_20180707034848,Research
9974,367800100,ROGER REVELLE,Research/Survey Vessel,4,271,246,2018-07-07 03:46:13,83.26,2018,"(45.93402, -130.0141)",45.93402,-130.0141,2.36,"(45.9549, -130.0089)",CC_20180707033848_20180707034848,Research
9975,367800100,ROGER REVELLE,Research/Survey Vessel,4,359,246,2018-07-07 03:49:38,83.26,2018,"(45.93407, -130.0141)",45.93407,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707034848_20180707035848,Research
9976,367800100,ROGER REVELLE,Research/Survey Vessel,3,272,245,2018-07-07 03:58:41,83.26,2018,"(45.93405, -130.0141)",45.93405,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707034848_20180707035848,Research
9977,367800100,ROGER REVELLE,Research/Survey Vessel,2,254,246,2018-07-07 04:00:09,83.26,2018,"(45.93405, -130.0141)",45.93405,-130.0141,2.35,"(45.9549, -130.0089)",CC_20180707035848_20180707040848,Research
9978,367800100,ROGER REVELLE,Research/Survey Vessel,4,28,242,2018-07-07 04:16:20,83.26,2018,"(45.93425, -130.0141)",45.93425,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707040848_20180707041848,Research
9979,367800100,ROGER REVELLE,Research/Survey Vessel,3,254,245,2018-07-07 04:27:09,83.26,2018,"(45.93424, -130.0142)",45.93424,-130.0142,2.33,"(45.9549, -130.0089)",CC_20180707041848_20180707042848,Research
9980,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,65,164,168,2020-09-16 16:28:34,83.26,2020,"(45.94637, -129.9917)",45.94637,-129.9917,1.64,"(45.9549, -130.0089)",CC_20180707042848_20180707043848,Research
9981,367800100,ROGER REVELLE,Research/Survey Vessel,4,297,245,2018-07-07 04:45:07,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707043848_20180707044848,Research
9982,367800100,ROGER REVELLE,Research/Survey Vessel,4,246,245,2018-07-07 04:45:38,83.26,2018,"(45.93428, -130.0141)",45.93428,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707043848_20180707044848,Research
9983,367800100,ROGER REVELLE,Research/Survey Vessel,3,347,246,2018-07-07 04:47:04,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707043848_20180707044848,Research
9984,367800100,ROGER REVELLE,Research/Survey Vessel,4,99,243,2018-07-07 04:48:30,83.26,2018,"(45.93426, -130.014)",45.93426,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707043848_20180707044848,Research
9985,367800100,ROGER REVELLE,Research/Survey Vessel,2,270,244,2018-07-07 04:51:49,83.26,2018,"(45.93425, -130.0141)",45.93425,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707044848_20180707045848,Research
9986,367800100,ROGER REVELLE,Research/Survey Vessel,3,354,246,2018-07-07 04:56:18,83.26,2018,"(45.93423, -130.014)",45.93423,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707044848_20180707045848,Research
9987,367800100,ROGER REVELLE,Research/Survey Vessel,3,241,246,2018-07-07 05:02:50,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707045848_20180707050848,Research
9988,367800100,ROGER REVELLE,Research/Survey Vessel,4,33,244,2018-07-07 05:05:56,83.26,2018,"(45.93425, -130.014)",45.93425,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707045848_20180707050848,Research
9989,367800100,ROGER REVELLE,Research/Survey Vessel,3,246,245,2018-07-07 05:08:17,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707045848_20180707050848,Research
9990,367800100,ROGER REVELLE,Research/Survey Vessel,3,308,244,2018-07-07 05:09:16,83.26,2018,"(45.93429, -130.014)",45.93429,-130.014,2.32,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9991,367800100,ROGER REVELLE,Research/Survey Vessel,4,215,244,2018-07-07 05:13:31,83.26,2018,"(45.93424, -130.014)",45.93424,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9992,367800100,ROGER REVELLE,Research/Survey Vessel,4,283,247,2018-07-07 05:15:47,83.26,2018,"(45.93421, -130.0141)",45.93421,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9993,367800100,ROGER REVELLE,Research/Survey Vessel,4,15,244,2018-07-07 05:16:33,83.26,2018,"(45.93426, -130.014)",45.93426,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9994,367800100,ROGER REVELLE,Research/Survey Vessel,4,15,244,2018-07-07 05:16:34,83.26,2018,"(45.93426, -130.014)",45.93426,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9995,367800100,ROGER REVELLE,Research/Survey Vessel,3,323,243,2018-07-07 05:17:00,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9996,367800100,ROGER REVELLE,Research/Survey Vessel,4,292,242,2018-07-07 05:17:14,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9997,367800100,ROGER REVELLE,Research/Survey Vessel,3,294,242,2018-07-07 05:17:17,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9998,367800100,ROGER REVELLE,Research/Survey Vessel,3,294,242,2018-07-07 05:17:18,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
9999,367800100,ROGER REVELLE,Research/Survey Vessel,2,262,246,2018-07-07 05:18:30,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707050848_20180707051848,Research
10000,367800100,ROGER REVELLE,Research/Survey Vessel,4,73,244,2018-07-07 05:23:24,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10001,367800100,ROGER REVELLE,Research/Survey Vessel,3,129,244,2018-07-07 05:24:03,83.26,2018,"(45.93419, -130.0141)",45.93419,-130.0141,2.34,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10002,367800100,ROGER REVELLE,Research/Survey Vessel,3,128,245,2018-07-07 05:24:09,83.26,2018,"(45.93419, -130.0141)",45.93419,-130.0141,2.34,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10003,367800100,ROGER REVELLE,Research/Survey Vessel,3,128,245,2018-07-07 05:24:10,83.26,2018,"(45.93419, -130.0141)",45.93419,-130.0141,2.34,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10004,367800100,ROGER REVELLE,Research/Survey Vessel,3,105,246,2018-07-07 05:24:34,83.26,2018,"(45.93419, -130.0141)",45.93419,-130.0141,2.34,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10005,367800100,ROGER REVELLE,Research/Survey Vessel,3,104,246,2018-07-07 05:24:37,83.26,2018,"(45.93421, -130.0141)",45.93421,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10006,367800100,ROGER REVELLE,Research/Survey Vessel,3,97,246,2018-07-07 05:24:40,83.26,2018,"(45.93421, -130.0141)",45.93421,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10007,367800100,ROGER REVELLE,Research/Survey Vessel,4,85,246,2018-07-07 05:24:47,83.26,2018,"(45.93421, -130.0141)",45.93421,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10008,367800100,ROGER REVELLE,Research/Survey Vessel,4,72,246,2018-07-07 05:24:54,83.26,2018,"(45.93421, -130.0141)",45.93421,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10009,367800100,ROGER REVELLE,Research/Survey Vessel,4,59,243,2018-07-07 05:26:04,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10010,367800100,ROGER REVELLE,Research/Survey Vessel,3,65,243,2018-07-07 05:26:34,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10011,367800100,ROGER REVELLE,Research/Survey Vessel,3,65,243,2018-07-07 05:26:47,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10012,367800100,ROGER REVELLE,Research/Survey Vessel,4,66,246,2018-07-07 05:28:10,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10013,367800100,ROGER REVELLE,Research/Survey Vessel,4,66,246,2018-07-07 05:28:14,83.26,2018,"(45.93425, -130.0141)",45.93425,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707051848_20180707052848,Research
10014,367800100,ROGER REVELLE,Research/Survey Vessel,2,34,244,2018-07-07 05:29:58,83.26,2018,"(45.93424, -130.0142)",45.93424,-130.0142,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10015,367800100,ROGER REVELLE,Research/Survey Vessel,5,45,245,2018-07-07 05:30:27,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10016,367800100,ROGER REVELLE,Research/Survey Vessel,3,41,245,2018-07-07 05:30:39,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10017,367800100,ROGER REVELLE,Research/Survey Vessel,3,41,245,2018-07-07 05:30:47,83.26,2018,"(45.93427, -130.0142)",45.93427,-130.0142,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10018,367800100,ROGER REVELLE,Research/Survey Vessel,4,47,246,2018-07-07 05:30:58,83.26,2018,"(45.93427, -130.0142)",45.93427,-130.0142,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10019,367800100,ROGER REVELLE,Research/Survey Vessel,5,53,245,2018-07-07 05:31:27,83.26,2018,"(45.93429, -130.0141)",45.93429,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10020,367800100,ROGER REVELLE,Research/Survey Vessel,2,42,244,2018-07-07 05:34:25,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10021,367800100,ROGER REVELLE,Research/Survey Vessel,4,30,245,2018-07-07 05:34:35,83.26,2018,"(45.93429, -130.0141)",45.93429,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10022,367800100,ROGER REVELLE,Research/Survey Vessel,4,19,244,2018-07-07 05:34:55,83.26,2018,"(45.93429, -130.0141)",45.93429,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10023,367800100,ROGER REVELLE,Research/Survey Vessel,3,315,243,2018-07-07 05:35:48,83.26,2018,"(45.93433, -130.0141)",45.93433,-130.0141,2.32,"(45.9549, -130.0089)",CC_20180707052848_20180707053848,Research
10024,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,206,292,2020-09-16 17:08:34,83.26,2020,"(45.92392, -129.9822)",45.92392,-129.9822,4.02,"(45.9549, -130.0089)",CC_20180707053848_20180707054848,Research
10025,367800100,ROGER REVELLE,Research/Survey Vessel,4,217,245,2018-07-07 05:48:54,83.26,2018,"(45.93421, -130.0141)",45.93421,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707054848_20180707055848,Research
10026,367800100,ROGER REVELLE,Research/Survey Vessel,3,76,247,2018-07-07 06:04:27,83.26,2018,"(45.93424, -130.0141)",45.93424,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707055848_20180707060848,Research
10027,367800100,ROGER REVELLE,Research/Survey Vessel,3,67,245,2018-07-07 06:06:37,83.26,2018,"(45.93429, -130.0141)",45.93429,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707055848_20180707060848,Research
10028,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,238,321,2020-09-16 17:20:23,83.26,2020,"(45.9239, -129.9822)",45.9239,-129.9822,4.02,"(45.9549, -130.0089)",CC_20180707060848_20180707061848,Research
10029,367800100,ROGER REVELLE,Research/Survey Vessel,4,61,249,2018-07-07 06:28:11,83.26,2018,"(45.93429, -130.014)",45.93429,-130.014,2.32,"(45.9549, -130.0089)",CC_20180707061848_20180707062848,Research
10030,367800100,ROGER REVELLE,Research/Survey Vessel,4,218,248,2018-07-07 06:36:19,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707062848_20180707063848,Research
10031,367800100,ROGER REVELLE,Research/Survey Vessel,3,240,250,2018-07-07 06:36:26,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707062848_20180707063848,Research
10032,367800100,ROGER REVELLE,Research/Survey Vessel,3,320,246,2018-07-07 06:41:21,83.26,2018,"(45.93429, -130.014)",45.93429,-130.014,2.32,"(45.9549, -130.0089)",CC_20180707063848_20180707064848,Research
10033,367800100,ROGER REVELLE,Research/Survey Vessel,3,273,247,2018-07-07 06:46:18,83.26,2018,"(45.9343, -130.014)",45.9343,-130.014,2.32,"(45.9549, -130.0089)",CC_20180707063848_20180707064848,Research
10034,367800100,ROGER REVELLE,Research/Survey Vessel,3,9,246,2018-07-07 06:48:26,83.26,2018,"(45.93429, -130.014)",45.93429,-130.014,2.32,"(45.9549, -130.0089)",CC_20180707063848_20180707064848,Research
10035,367800100,ROGER REVELLE,Research/Survey Vessel,3,39,245,2018-07-07 06:49:07,83.26,2018,"(45.93429, -130.014)",45.93429,-130.014,2.32,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10036,367800100,ROGER REVELLE,Research/Survey Vessel,4,37,247,2018-07-07 06:51:16,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10037,367800100,ROGER REVELLE,Research/Survey Vessel,4,37,247,2018-07-07 06:51:17,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10038,367800100,ROGER REVELLE,Research/Survey Vessel,3,12,247,2018-07-07 06:51:25,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10039,367800100,ROGER REVELLE,Research/Survey Vessel,3,12,247,2018-07-07 06:51:26,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10040,367800100,ROGER REVELLE,Research/Survey Vessel,3,344,248,2018-07-07 06:51:40,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10041,367800100,ROGER REVELLE,Research/Survey Vessel,4,54,247,2018-07-07 06:52:16,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10042,367800100,ROGER REVELLE,Research/Survey Vessel,4,54,247,2018-07-07 06:52:17,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10043,367800100,ROGER REVELLE,Research/Survey Vessel,3,63,247,2018-07-07 06:52:25,83.26,2018,"(45.93428, -130.014)",45.93428,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10044,367800100,ROGER REVELLE,Research/Survey Vessel,3,63,247,2018-07-07 06:52:26,83.26,2018,"(45.93428, -130.014)",45.93428,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10045,367800100,ROGER REVELLE,Research/Survey Vessel,4,64,247,2018-07-07 06:52:54,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10046,367800100,ROGER REVELLE,Research/Survey Vessel,3,58,247,2018-07-07 06:53:03,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10047,367800100,ROGER REVELLE,Research/Survey Vessel,3,35,247,2018-07-07 06:53:14,83.26,2018,"(45.93427, -130.014)",45.93427,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10048,367800100,ROGER REVELLE,Research/Survey Vessel,3,66,247,2018-07-07 06:53:39,83.26,2018,"(45.93427, -130.0141)",45.93427,-130.0141,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
10049,367800100,ROGER REVELLE,Research/Survey Vessel,3,85,248,2018-07-07 06:54:14,83.26,2018,"(45.93424, -130.014)",45.93424,-130.014,2.33,"(45.9549, -130.0089)",CC_20180707064848_20180707065848,Research
